longitude,latitude,Country name
49.63056944,25.40216667,Saudi Arabia
44.54533611,18.31671111,Saudi Arabia
-17.40083,14.66722,Senegal
-16.237906,16.414602,Senegal
-12.899781,12.841271,Senegal
-16.50444,16.02778,Senegal
-16.49861111,13.83527778,Senegal
-12.84583333,12.59333333,Senegal
20.42278,43.11889,Serbia
20.53667,43.48611,Serbia
20.26555556,42.66111111,Serbia
22.18611111,43.89930556,Serbia
46.41666667,-9.416666667,Seychelles
55.7375,-4.32917,Seychelles
103.8161111,1.315277778,Singapore
18.9,48.46111,Slovakia
20.7675,48.99944444,Slovakia
19.27833333,49.03916667,Slovakia
21.27555556,49.29277778,Slovakia
19.55833333,49.33611111,Slovakia
14,45.66667,Slovenia
14.50222222,46.04333333,Slovenia
160.33333,-11.68333,Solomon Islands
32.55,-27.83889,South Africa
29.17694,-24.15861,South Africa
18.36666667,-33.8,South Africa
29.23889,-22.1925,South Africa
18.475,-34.36111111,South Africa
27.26,-26.86,South Africa
17.20388889,-28.6,South Africa
20.37458333,-25.68761111,South Africa
31.01388889,-25.97388889,South Africa
-4.779722222,37.87919444,Spain
-3.59444,37.17667,Spain
-3.704011111,42.34073333,Spain
-4.126416667,40.58175,Spain
2.152972,41.41338,Spain
-4.116166667,43.38252778,Spain
-4.11675,40.94847222,Spain
-5.84303,43.36262,Spain
-8.54468,42.88076,Spain
-4.70012,40.65645,Spain
-1.10722,40.34389,Spain
-4.029416667,39.86688889,Spain
-17.23722222,28.12625,Spain
-6.37,39.47444,Spain
-5.99155,37.38384,Spain
-5.6645,40.96525,Spain
1.0825,41.38083,Spain
-6.33778,38.91611,Spain
-5.3275,39.45285,Spain
-6.414722222,43.335,Spain
-6.358861,36.9477,Spain
-2.13174,40.07662,Spain
-0.378444444,39.47441667,Spain
-6.77075,42.46939,Spain
2.175,41.38778,Spain
-2.86496,42.32586,Spain
-1.03331,39.78995,Spain
-3.368055556,40.48138889,Spain
1.435194444,38.91113889,Spain
-16.31177778,28.47788889,Spain
1.259305556,41.11472222,Spain
-0.716666667,38.26666667,Spain
-7.55333,43.01111,Spain
0.803611111,42.50472222,Spain
-3.547222222,42.37138889,Spain
-3.60934,40.03645,Spain
-3.37122,38.01131,Spain
-3.016833333,43.323175,Spain
-16.64361111,28.27138889,Spain
-8.406388889,43.38583333,Spain
2.694722222,39.73083333,Spain
-4.544444444,37.025,Spain
-4.867694444,37.88588889,Spain
-15.66119444,28.04438889,Spain
-3.687055556,40.41533333,Spain
80.38333333,8.333333333,Sri Lanka
81.00055556,7.915833333,Sri Lanka
80.75,7.95,Sri Lanka
80.5,6.416666667,Sri Lanka
80.64027778,7.293611111,Sri Lanka
80.216346,6.028051,Sri Lanka
80.64916667,7.856666667,Sri Lanka
80.8021,7.45245,Sri Lanka
31.82802778,18.537,Sudan
33.71666667,16.93333333,Sudan
37.44305556,19.73611111,Sudan
-56.5,4,Suriname
-55.15,5.82611,Suriname
17.88333,59.32306,Sweden
17.54264,59.33514,Sweden
16.00833,59.96667,Sweden
11.34111,58.70111,Sweden
18.09944,59.27556,Sweden
18.29583,57.64167,Sweden
22.02861,65.64611,Sweden
17.58333,67.33333,Sweden
15.58333,56.16667,Sweden
16.48333,56.325,Sweden
15.63083,60.60472,Sweden
12.38333333,57.1,Sweden
16.19583333,61.70722222,Sweden
7.45028,46.94806,Switzerland
9.37778,47.42333,Switzerland
10.44765,46.62945,Switzerland
9.02242,46.19314,Switzerland
8.033333333,46.5,Switzerland
6.746111111,46.49194444,Switzerland
9.25,46.91666667,Switzerland
6.832777778,47.10388889,Switzerland
36.30639,33.51139,Syrian Arab Republic
36.48167,32.51806,Syrian Arab Republic
38.26667,34.55417,Syrian Arab Republic
37.16277778,36.19916667,Syrian Arab Republic
36.26305556,34.78166667,Syrian Arab Republic
36.84416667,36.33416667,Syrian Arab Republic
67.45872222,39.50788889,Tajikistan
72.30527778,38.765,Tajikistan
99.78972,17.00722,Thailand
100.56056,14.34778,Thailand
98.91667,15.33333,Thailand
103.237589,17.407772,Thailand
102.05,14.33,Thailand
99.40016667,12.86566667,Thailand
1.133333333,10.06666667,Togo
10.16667,36.81667,Tunisia
10.32333,36.85278,Tunisia
10.70694,35.29639,Tunisia
9.67472,37.16361,Tunisia
11.09917,36.94639,Tunisia
10.63861,35.82778,Tunisia
10.10389,35.68167,Tunisia
9.22028,36.42361,Tunisia
28.97993,41.00847,Turkey
34.85,38.66667,Turkey
38.121826,39.371271,Turkey
34.62056,40.01389,Turkey
38.76369,38.03661,Turkey
29.32028,36.335,Turkey
29.12333,37.92389,Turkey
32.68972,41.26,Turkey
26.239,39.95644,Turkey
26.55944444,41.67777778,Turkey
32.82805556,37.66666667,Turkey
29.06233611,40.18473056,Turkey
27.18,39.12583333,Turkey
27.35944444,37.92916667,Turkey
40.23930833,37.9031,Turkey
43.56666667,40.5,Turkey
28.72361111,37.70833333,Turkey
38.92236389,37.22324194,Turkey
38.36102778,38.38208333,Turkey
62.1775,37.70083,Turkmenistan
59.08494,42.18318,Turkmenistan
58.19861111,37.99972222,Turkmenistan
29.66138889,-1.080555556,Uganda
29.92416667,0.223611111,Uganda
32.55138889,0.348611111,Uganda
30.51686,50.45258,Ukraine
24.03198,49.84163,Ukraine
25.92472222,48.29666667,Ukraine
33.49138889,44.61083333,Ukraine
55.80638889,24.06777778,United Arab Emirates
-6.485277778,55.25,United Kingdom of Great Britain and Northern Ireland
-1.576111111,54.77472222,United Kingdom of Great Britain and Northern Ireland
-2.472777778,52.62638889,United Kingdom of Great Britain and Northern Ireland
-1.573055556,54.11611111,United Kingdom of Great Britain and Northern Ireland
-1.825277778,51.17888889,United Kingdom of Great Britain and Northern Ireland
-4.276944444,53.13972222,United Kingdom of Great Britain and Northern Ireland
-8.576666667,57.81722222,United Kingdom of Great Britain and Northern Ireland
-1.361388889,51.84194444,United Kingdom of Great Britain and Northern Ireland
-0.128611111,51.49972222,United Kingdom of Great Britain and Northern Ireland
-2.358611111,51.38138889,United Kingdom of Great Britain and Northern Ireland
-128.3333333,-24.36666667,United Kingdom of Great Britain and Northern Ireland
-0.076111111,51.50805556,United Kingdom of Great Britain and Northern Ireland
1.083333333,51.28,United Kingdom of Great Britain and Northern Ireland
-3.216666667,55.95,United Kingdom of Great Britain and Northern Ireland
-9.928611111,-40.32472222,United Kingdom of Great Britain and Northern Ireland
-0.003777778,51.48116667,United Kingdom of Great Britain and Northern Ireland
-3.188666667,58.99605556,United Kingdom of Great Britain and Northern Ireland
-64.67777778,32.37944444,United Kingdom of Great Britain and Northern Ireland
-3.088055556,51.77638889,United Kingdom of Great Britain and Northern Ireland
-3.783055556,55.66333333,United Kingdom of Great Britain and Northern Ireland
-1.788333333,53.83916667,United Kingdom of Great Britain and Northern Ireland
-2.989888889,50.70555556,United Kingdom of Great Britain and Northern Ireland
-1.488055556,53.02888889,United Kingdom of Great Britain and Northern Ireland
-0.294027778,51.48194444,United Kingdom of Great Britain and Northern Ireland
-2.994444444,53.40666667,United Kingdom of Great Britain and Northern Ireland
-5.383611111,50.13611111,United Kingdom of Great Britain and Northern Ireland
-3.087777778,52.97027778,United Kingdom of Great Britain and Northern Ireland
-3.388888889,56.00111111,United Kingdom of Great Britain and Northern Ireland
-5.342061111,36.12266944,United Kingdom of Great Britain and Northern Ireland
-3.082416667,54.47661111,United Kingdom of Great Britain and Northern Ireland
-2.303861111,53.23391667,United Kingdom of Great Britain and Northern Ireland
-4.115,53.12083333,United Kingdom of Great Britain and Northern Ireland
35.54083,-3.18722,United Republic of Tanzania
39.52278,-8.95778,United Republic of Tanzania
34.56667,-2.33333,United Republic of Tanzania
37.4,-9,United Republic of Tanzania
37.36667,-3.06667,United Republic of Tanzania
39.18917,-6.16306,United Republic of Tanzania
35.83388889,-4.724444444,United Republic of Tanzania
-108.4855556,37.26166667,United States of America
-110.82778,44.46056,United States of America
-112.0905556,36.10083333,United States of America
-80.99638889,25.55444444,United States of America
-75.15,39.94861111,United States of America
-123.9980556,41.37388889,United States of America
-86.10305556,37.18722222,United States of America
-123.4488889,47.74833333,United States of America
-90.06138889,38.65861111,United States of America
-83.43555556,35.59305556,United States of America
-66.125,18.46666667,United States of America
-74.04472222,40.68944444,United States of America
-119.5966667,37.74611111,United States of America
-107.9708333,36.06377778,United States of America
-155.1236111,19.40083333,United States of America
-78.50388889,38.03277778,United States of America
-105.54167,36.43889,United States of America
-104.3833333,32.16666667,United States of America
-170.14582,25.34907,United States of America
-91.40638889,32.63694444,United States of America
-98.46,29.32805556,United States of America
-79.46647556,39.90557083,United States of America
-57.849898,-34.47119,Uruguay
-58.33166667,-33.11777778,Uruguay
-55.76640833,-34.74391944,Uruguay
60.360253,41.378088,Uzbekistan
64.42861,39.77472,Uzbekistan
66.83333,39.05,Uzbekistan
67,39.66861,Uzbekistan
168.1777194,-17.62806944,Vanuatu
-69.679228,11.409794,Venezuela (Bolivarian Republic of)
-62.037883,5.337994,Venezuela (Bolivarian Republic of)
-66.89068,10.49073,Venezuela (Bolivarian Republic of)
107.57778,16.46944,Viet Nam
107.1,20.9,Viet Nam
108.3333333,15.88333333,Viet Nam
108.109169,15.773843,Viet Nam
106.15125,17.53722222,Viet Nam
105.838623,21.03752,Viet Nam
105.6047222,20.07805556,Viet Nam
105.8963889,20.25666667,Viet Nam
48.62667,15.92694,Yemen
44.20805556,15.35555556,Yemen
43.31552778,14.19533333,Yemen
53.83333333,12.5,Yemen
29.40805556,-15.81944444,Zimbabwe
30.93333333,-20.28333333,Zimbabwe
28.37666667,-20.15833333,Zimbabwe
28.5,-20.5,Zimbabwe
